,year,month,carrier,carrier_name,airport,airport_name,total_arrival_flights,num_arr_delays,num_aircarrier_delay,num_weather_delay,num_nas_delay,num_security_delay,num_lateaircraft_delay,num_cancelled,num_diverted,tot_arr_delay_mins,carrier_delay_mins,weather_delay_mins,nas_delay_mins,security_delay_mins,lateaircraft_delay_mins
1189,2003,6,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",1831.0,246.0,73.37,5.45,42.07,0.3,124.8,12.0,0.0,9681.0,2798.0,287.0,1173.0,6.0,5417.0
1190,2003,6,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",287.0,42.0,17.19,1.57,5.25,0.0,17.98,1.0,0.0,1832.0,661.0,115.0,228.0,0.0,828.0
1191,2003,6,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International",305.0,58.0,6.07,0.3,7.39,0.0,44.25,5.0,1.0,2791.0,232.0,22.0,292.0,0.0,2245.0
1192,2003,6,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",1309.0,202.0,57.96,4.64,44.16,0.0,95.24,25.0,1.0,8705.0,2165.0,329.0,1443.0,0.0,4768.0
1193,2003,6,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International",464.0,72.0,16.37,1.71,12.22,0.0,41.69,0.0,1.0,3623.0,682.0,166.0,533.0,0.0,2242.0
1194,2003,6,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",777.0,130.0,37.42,6.87,18.48,0.43,66.81,4.0,0.0,5651.0,1564.0,348.0,731.0,8.0,3000.0
1195,2003,6,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",2466.0,306.0,90.3,18.06,53.42,3.51,140.71,1.0,4.0,13033.0,3745.0,816.0,2062.0,95.0,6315.0
1196,2003,6,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",518.0,57.0,11.51,0.0,3.77,0.32,41.4,0.0,0.0,2540.0,637.0,0.0,121.0,6.0,1776.0
1197,2003,6,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",281.0,47.0,18.75,2.39,5.81,0.0,20.05,0.0,0.0,1876.0,507.0,127.0,315.0,0.0,927.0
1198,2003,6,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",1459.0,200.0,42.58,0.0,16.82,2.25,138.35,7.0,0.0,7007.0,1201.0,0.0,414.0,48.0,5344.0
1199,2003,6,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4481.0,481.0,90.02,42.79,81.87,7.8,258.51,3.0,9.0,25404.0,3556.0,4077.0,3856.0,278.0,13637.0
1200,2003,6,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",568.0,96.0,26.95,0.98,29.47,0.73,37.88,0.0,0.0,4269.0,1154.0,73.0,1150.0,29.0,1863.0
1201,2003,6,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",460.0,57.0,10.4,1.62,10.44,1.79,32.74,0.0,0.0,2593.0,420.0,91.0,413.0,96.0,1573.0
1202,2003,6,WN,Southwest Airlines Co.,CRP,"Corpus Christi, TX: Corpus Christi International",163.0,49.0,9.91,4.6,4.74,0.0,29.76,4.0,0.0,2756.0,480.0,351.0,227.0,0.0,1698.0
1203,2003,6,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",3528.0,566.0,90.8,43.81,94.0,0.57,336.81,125.0,16.0,30914.0,3880.0,3771.0,4811.0,10.0,18442.0
1204,2003,6,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",465.0,76.0,20.64,0.65,17.71,0.44,36.55,0.0,4.0,3156.0,661.0,54.0,521.0,8.0,1912.0
1205,2003,6,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",1046.0,169.0,36.58,0.22,36.71,0.0,95.49,8.0,2.0,7400.0,1487.0,15.0,1075.0,0.0,4823.0
1206,2003,6,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1061.0,167.0,28.93,14.66,44.93,1.56,76.92,6.0,2.0,8759.0,1269.0,1025.0,1938.0,69.0,4458.0
1207,2003,6,WN,Southwest Airlines Co.,GEG,"Spokane, WA: Spokane International",452.0,36.0,6.3,0.0,0.71,0.13,28.87,0.0,0.0,1239.0,235.0,0.0,30.0,2.0,972.0
1208,2003,6,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",3930.0,675.0,96.27,33.75,177.82,1.3,365.86,98.0,28.0,31995.0,4297.0,2901.0,7091.0,34.0,17672.0
1209,2003,6,WN,Southwest Airlines Co.,HRL,"Harlingen/San Benito, TX: Valley International",347.0,59.0,12.2,1.7,4.33,0.0,40.77,6.0,0.0,3012.0,586.0,121.0,188.0,0.0,2117.0
1210,2003,6,WN,Southwest Airlines Co.,IAH,"Houston, TX: George Bush Intercontinental/Houston",159.0,34.0,7.98,1.81,11.36,0.0,12.85,4.0,0.0,2048.0,402.0,226.0,467.0,0.0,953.0
1211,2003,6,WN,Southwest Airlines Co.,IND,"Indianapolis, IN: Indianapolis International",466.0,71.0,19.26,5.43,14.14,0.0,32.16,0.0,0.0,2982.0,758.0,220.0,476.0,0.0,1528.0
1212,2003,6,WN,Southwest Airlines Co.,ISP,"Islip, NY: Long Island MacArthur",676.0,69.0,18.32,4.05,13.81,0.85,31.96,2.0,3.0,2960.0,896.0,208.0,483.0,41.0,1332.0
1213,2003,6,WN,Southwest Airlines Co.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",266.0,37.0,17.68,0.91,6.09,0.0,12.32,0.0,0.0,1338.0,672.0,50.0,214.0,0.0,402.0
1214,2003,6,WN,Southwest Airlines Co.,JAX,"Jacksonville, FL: Jacksonville International",580.0,101.0,10.97,4.31,23.67,1.49,60.56,2.0,0.0,4983.0,471.0,291.0,771.0,72.0,3378.0
1215,2003,6,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: McCarran International",5021.0,640.0,135.87,17.7,110.12,7.48,368.82,15.0,5.0,24871.0,5361.0,956.0,3383.0,319.0,14852.0
1216,2003,6,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3252.0,361.0,89.72,4.81,50.88,2.57,213.02,28.0,7.0,14069.0,3644.0,212.0,1352.0,111.0,8750.0
1217,2003,6,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International",399.0,67.0,10.56,0.34,9.77,0.0,46.34,5.0,0.0,3511.0,351.0,33.0,311.0,0.0,2816.0
1218,2003,6,WN,Southwest Airlines Co.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",448.0,82.0,14.49,0.62,13.0,0.0,53.89,4.0,0.0,3993.0,490.0,30.0,565.0,0.0,2908.0
1219,2003,6,WN,Southwest Airlines Co.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",392.0,76.0,21.08,1.5,13.14,0.0,40.28,2.0,0.0,3086.0,546.0,41.0,405.0,0.0,2094.0
1220,2003,6,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International",2083.0,257.0,71.13,3.74,50.23,2.01,129.89,6.0,1.0,11280.0,2809.0,274.0,1952.0,114.0,6131.0
1221,2003,6,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",1923.0,275.0,40.42,8.78,87.38,0.7,137.72,3.0,3.0,12057.0,1461.0,702.0,2888.0,15.0,6991.0
1222,2003,6,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",3767.0,484.0,82.24,23.31,100.77,6.72,270.95,20.0,5.0,21368.0,3496.0,1401.0,3314.0,149.0,13008.0
1223,2003,6,WN,Southwest Airlines Co.,MHT,"Manchester, NH: Manchester-Boston Regional",593.0,59.0,15.39,3.62,14.65,0.0,25.35,0.0,0.0,2378.0,571.0,129.0,479.0,0.0,1199.0
1224,2003,6,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1706.0,352.0,91.26,15.56,74.21,0.0,170.98,12.0,7.0,16335.0,3911.0,916.0,2427.0,0.0,9081.0
1225,2003,6,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metropolitan Oakland International",3481.0,417.0,90.52,2.61,54.04,3.81,266.02,8.0,7.0,16045.0,3078.0,113.0,1473.0,92.0,11289.0
1226,2003,6,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",620.0,119.0,24.92,2.94,15.94,0.28,74.93,7.0,1.0,5506.0,1151.0,240.0,531.0,5.0,3579.0
1227,2003,6,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",381.0,62.0,22.82,1.0,14.14,0.0,24.04,0.0,0.0,2430.0,919.0,85.0,427.0,0.0,999.0
1228,2003,6,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",1608.0,173.0,40.48,0.0,21.78,2.5,108.24,11.0,1.0,6200.0,1266.0,0.0,561.0,50.0,4323.0
1229,2003,6,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",342.0,45.0,14.4,0.32,5.59,0.0,24.69,0.0,1.0,1907.0,728.0,31.0,149.0,0.0,999.0
1230,2003,6,WN,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",323.0,41.0,3.85,1.5,8.77,1.4,25.48,2.0,0.0,1906.0,141.0,40.0,329.0,51.0,1345.0
1231,2003,6,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",1013.0,106.0,20.64,0.0,13.18,2.66,69.52,1.0,0.0,3783.0,817.0,0.0,323.0,55.0,2588.0
1232,2003,6,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5177.0,618.0,131.21,10.54,121.0,2.03,353.22,37.0,5.0,23965.0,5146.0,689.0,3431.0,54.0,14645.0
1233,2003,6,WN,Southwest Airlines Co.,PVD,"Providence, RI: Theodore Francis Green State",771.0,107.0,35.47,2.0,15.21,0.15,54.17,2.0,0.0,5423.0,1523.0,167.0,779.0,3.0,2951.0
1234,2003,6,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",555.0,96.0,27.91,5.59,9.14,0.33,53.03,0.0,0.0,4599.0,1053.0,279.0,364.0,5.0,2898.0
1235,2003,6,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",1152.0,163.0,36.32,0.0,15.28,1.46,109.93,1.0,0.0,6181.0,1305.0,0.0,340.0,41.0,4495.0
1236,2003,6,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2307.0,298.0,79.32,1.67,42.13,3.7,171.18,5.0,2.0,10200.0,2945.0,42.0,1068.0,65.0,6080.0
1237,2003,6,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",1313.0,220.0,63.35,11.91,44.41,1.26,99.07,23.0,1.0,10198.0,2452.0,923.0,1703.0,35.0,5085.0
1238,2003,6,WN,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville Muhammad Ali International",599.0,106.0,23.04,4.61,19.42,0.93,58.01,1.0,0.0,5621.0,1022.0,394.0,763.0,27.0,3415.0
1239,2003,6,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",1138.0,129.0,25.4,0.27,14.57,1.04,87.72,0.0,0.0,4910.0,835.0,12.0,435.0,24.0,3604.0
1240,2003,6,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",2073.0,213.0,45.28,2.0,25.83,2.35,137.53,16.0,1.0,7749.0,1744.0,96.0,616.0,179.0,5114.0
1241,2003,6,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",1123.0,147.0,33.48,0.28,20.08,1.14,92.02,0.0,0.0,5942.0,1194.0,38.0,546.0,25.0,4139.0
1242,2003,6,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",2076.0,262.0,62.68,0.2,26.24,7.62,165.26,6.0,1.0,9141.0,2236.0,8.0,703.0,318.0,5876.0
1243,2003,6,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",739.0,67.0,13.46,0.0,10.32,2.72,40.51,0.0,0.0,2502.0,337.0,0.0,500.0,51.0,1614.0
1244,2003,6,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",1884.0,330.0,51.81,16.09,116.98,1.86,143.26,15.0,11.0,15957.0,2431.0,1195.0,4715.0,47.0,7569.0
1245,2003,6,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",1690.0,260.0,32.37,8.31,82.26,0.88,136.19,3.0,4.0,11724.0,1185.0,451.0,3106.0,39.0,6943.0
1246,2003,6,WN,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International",632.0,96.0,33.81,1.07,11.26,0.0,49.86,12.0,2.0,4243.0,1148.0,77.0,483.0,0.0,2535.0
1247,2003,6,WN,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International",399.0,41.0,11.22,0.0,3.72,0.0,26.07,0.0,0.0,1583.0,530.0,0.0,100.0,0.0,953.0
2438,2003,7,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",1876.0,253.0,68.7,6.67,29.14,0.02,148.47,11.0,0.0,13223.0,2875.0,513.0,1160.0,2.0,8673.0
2439,2003,7,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",296.0,62.0,15.47,4.48,6.56,0.0,35.49,0.0,5.0,4540.0,685.0,683.0,267.0,0.0,2905.0
2440,2003,7,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International",313.0,51.0,15.94,0.14,1.0,0.0,33.92,1.0,1.0,2008.0,498.0,12.0,35.0,0.0,1463.0
2441,2003,7,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",1340.0,231.0,69.89,6.44,51.12,0.56,102.98,17.0,0.0,8774.0,2497.0,374.0,1393.0,20.0,4490.0
2442,2003,7,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International",479.0,94.0,22.59,6.92,16.4,0.0,48.09,3.0,0.0,5467.0,913.0,630.0,1043.0,0.0,2881.0
2443,2003,7,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",802.0,145.0,38.12,7.43,27.64,0.05,71.76,1.0,1.0,7869.0,1522.0,386.0,1428.0,9.0,4524.0
2444,2003,7,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",2535.0,408.0,88.05,21.06,88.59,4.34,205.96,2.0,6.0,22346.0,4035.0,1714.0,3871.0,114.0,12612.0
2445,2003,7,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",535.0,69.0,15.21,1.62,6.97,0.0,45.21,0.0,0.0,3196.0,804.0,68.0,166.0,0.0,2158.0
2446,2003,7,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",293.0,64.0,21.2,1.76,13.07,0.0,27.97,0.0,4.0,3557.0,792.0,275.0,576.0,0.0,1914.0
2447,2003,7,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",1491.0,206.0,51.96,1.62,29.94,0.21,122.27,4.0,1.0,10583.0,2146.0,213.0,1038.0,10.0,7176.0
2448,2003,7,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4658.0,704.0,116.89,61.14,144.52,3.51,377.94,10.0,15.0,45933.0,5637.0,6605.0,9815.0,81.0,23795.0
2449,2003,7,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",585.0,135.0,30.86,6.01,34.67,2.23,61.23,0.0,0.0,7304.0,1346.0,398.0,1584.0,73.0,3903.0
2450,2003,7,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",476.0,85.0,20.36,3.72,17.97,0.0,42.95,0.0,0.0,4406.0,748.0,331.0,819.0,0.0,2508.0
2451,2003,7,WN,Southwest Airlines Co.,CRP,"Corpus Christi, TX: Corpus Christi International",167.0,41.0,6.81,0.55,5.73,0.0,27.91,2.0,0.0,1696.0,279.0,20.0,293.0,0.0,1104.0
2452,2003,7,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",3615.0,468.0,91.73,23.25,71.92,1.14,279.95,109.0,12.0,19472.0,3869.0,1280.0,2224.0,18.0,12081.0
2453,2003,7,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",481.0,111.0,30.71,5.65,20.2,0.28,54.16,3.0,8.0,5513.0,1197.0,428.0,858.0,13.0,3017.0
2454,2003,7,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",1078.0,174.0,45.11,5.37,18.64,0.0,104.89,4.0,0.0,7894.0,1723.0,383.0,585.0,0.0,5203.0
2455,2003,7,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1085.0,184.0,28.66,12.64,34.7,2.77,105.23,3.0,1.0,9389.0,1151.0,828.0,1270.0,58.0,6082.0
2456,2003,7,WN,Southwest Airlines Co.,GEG,"Spokane, WA: Spokane International",462.0,39.0,11.49,0.39,2.17,1.0,23.95,2.0,0.0,1252.0,339.0,7.0,96.0,85.0,725.0
2457,2003,7,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",4031.0,655.0,93.89,34.04,153.38,1.61,372.09,72.0,22.0,31504.0,3496.0,1963.0,5327.0,32.0,20686.0
2458,2003,7,WN,Southwest Airlines Co.,HRL,"Harlingen/San Benito, TX: Valley International",353.0,67.0,11.47,1.97,5.15,0.0,48.41,2.0,0.0,2827.0,361.0,96.0,155.0,0.0,2215.0
2459,2003,7,WN,Southwest Airlines Co.,IAH,"Houston, TX: George Bush Intercontinental/Houston",163.0,38.0,4.85,4.19,16.42,0.0,12.53,3.0,0.0,1429.0,129.0,246.0,460.0,0.0,594.0
2460,2003,7,WN,Southwest Airlines Co.,IND,"Indianapolis, IN: Indianapolis International",481.0,90.0,23.43,4.5,18.01,0.0,44.06,0.0,4.0,6126.0,1091.0,349.0,1322.0,0.0,3364.0
2461,2003,7,WN,Southwest Airlines Co.,ISP,"Islip, NY: Long Island MacArthur",697.0,115.0,30.52,11.05,19.87,0.27,53.3,0.0,0.0,5772.0,1032.0,689.0,1168.0,8.0,2875.0
2462,2003,7,WN,Southwest Airlines Co.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",274.0,43.0,11.8,0.4,7.61,0.0,23.19,0.0,1.0,2748.0,421.0,41.0,479.0,0.0,1807.0
2463,2003,7,WN,Southwest Airlines Co.,JAX,"Jacksonville, FL: Jacksonville International",597.0,113.0,19.54,2.35,27.48,0.0,63.64,0.0,0.0,5977.0,916.0,106.0,1028.0,0.0,3927.0
2464,2003,7,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: McCarran International",5161.0,721.0,156.96,41.05,147.06,0.84,375.1,20.0,23.0,37664.0,6422.0,3731.0,7699.0,23.0,19789.0
2465,2003,7,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3354.0,386.0,98.32,12.4,32.95,0.23,242.1,32.0,5.0,19001.0,4294.0,887.0,1377.0,8.0,12435.0
2466,2003,7,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International",407.0,56.0,9.43,0.0,5.4,0.0,41.17,4.0,0.0,2234.0,369.0,0.0,168.0,0.0,1697.0
2467,2003,7,WN,Southwest Airlines Co.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",462.0,83.0,17.01,2.7,18.33,0.0,44.97,2.0,3.0,3745.0,671.0,214.0,712.0,0.0,2148.0
2468,2003,7,WN,Southwest Airlines Co.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",402.0,58.0,17.91,1.49,6.05,0.0,32.56,7.0,0.0,2415.0,596.0,123.0,203.0,0.0,1493.0
2469,2003,7,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International",2146.0,320.0,70.43,15.6,57.72,2.29,173.96,2.0,1.0,18162.0,2894.0,1195.0,3031.0,60.0,10982.0
2470,2003,7,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",1968.0,327.0,51.81,12.0,106.99,0.0,156.19,5.0,2.0,17583.0,2374.0,795.0,4350.0,0.0,10064.0
2471,2003,7,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",3880.0,763.0,114.05,64.0,232.46,3.08,349.41,20.0,33.0,44696.0,5502.0,6752.0,11111.0,100.0,21231.0
2472,2003,7,WN,Southwest Airlines Co.,MHT,"Manchester, NH: Manchester-Boston Regional",612.0,111.0,31.02,6.08,15.33,0.38,58.2,0.0,0.0,7433.0,1486.0,450.0,862.0,6.0,4629.0
2473,2003,7,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1754.0,306.0,71.43,12.19,49.46,0.0,172.92,3.0,5.0,14107.0,2776.0,614.0,1546.0,0.0,9171.0
2474,2003,7,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metropolitan Oakland International",3578.0,437.0,92.38,6.52,45.82,1.01,291.27,18.0,8.0,20550.0,3900.0,594.0,1868.0,36.0,14152.0
2475,2003,7,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",635.0,118.0,32.54,2.91,10.87,0.03,71.65,3.0,1.0,5826.0,1084.0,156.0,395.0,1.0,4190.0
2476,2003,7,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",388.0,100.0,26.64,1.52,24.68,0.69,46.47,1.0,0.0,5725.0,1287.0,140.0,1094.0,11.0,3193.0
2477,2003,7,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",1652.0,211.0,72.34,2.0,27.3,0.0,109.36,12.0,0.0,9864.0,2831.0,178.0,1184.0,0.0,5671.0
2478,2003,7,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",352.0,61.0,15.7,4.54,10.27,0.11,30.38,0.0,1.0,3549.0,640.0,371.0,370.0,2.0,2166.0
2479,2003,7,WN,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",329.0,34.0,6.32,0.96,6.42,1.0,19.29,3.0,1.0,1415.0,176.0,108.0,177.0,28.0,926.0
2480,2003,7,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",1041.0,123.0,30.2,2.48,4.52,0.0,85.8,0.0,0.0,5795.0,1054.0,218.0,155.0,0.0,4368.0
2481,2003,7,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5313.0,754.0,159.28,22.84,144.03,3.48,424.37,44.0,8.0,37804.0,6743.0,1670.0,5020.0,78.0,24293.0
2482,2003,7,WN,Southwest Airlines Co.,PVD,"Providence, RI: Theodore Francis Green State",821.0,134.0,29.52,6.67,22.37,0.0,75.44,2.0,1.0,7917.0,1146.0,709.0,1071.0,0.0,4991.0
2483,2003,7,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",571.0,131.0,26.34,6.36,24.1,0.12,74.08,0.0,0.0,7594.0,1058.0,482.0,1145.0,3.0,4906.0
2484,2003,7,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",1184.0,155.0,37.46,4.85,23.28,0.0,89.41,3.0,0.0,7794.0,1403.0,413.0,908.0,0.0,5070.0
2485,2003,7,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2395.0,381.0,100.32,8.19,69.71,0.2,202.57,6.0,2.0,17117.0,3876.0,734.0,2185.0,3.0,10319.0
2486,2003,7,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",1347.0,225.0,69.37,8.41,48.57,0.15,98.5,21.0,4.0,10087.0,2790.0,491.0,1664.0,17.0,5125.0
2487,2003,7,WN,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville Muhammad Ali International",615.0,111.0,23.35,9.86,22.82,0.85,54.12,1.0,1.0,6802.0,1066.0,753.0,1401.0,35.0,3547.0
2488,2003,7,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",1179.0,110.0,23.81,1.52,9.23,0.16,75.29,4.0,2.0,5244.0,921.0,209.0,383.0,3.0,3728.0
2489,2003,7,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",2132.0,208.0,43.85,3.28,18.08,1.04,141.74,18.0,0.0,9200.0,1517.0,110.0,739.0,20.0,6814.0
2490,2003,7,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",1159.0,158.0,47.43,2.4,27.04,0.06,81.08,1.0,2.0,7211.0,1683.0,245.0,1090.0,2.0,4191.0
2491,2003,7,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",2126.0,260.0,57.84,8.9,20.0,5.71,167.56,3.0,2.0,12820.0,2346.0,698.0,942.0,140.0,8694.0
2492,2003,7,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",760.0,73.0,29.24,2.81,7.91,1.1,31.94,0.0,0.0,3057.0,1197.0,267.0,239.0,17.0,1337.0
2493,2003,7,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",1929.0,367.0,62.6,18.57,90.99,2.07,192.78,15.0,7.0,20521.0,2801.0,1817.0,4260.0,57.0,11586.0
2494,2003,7,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",1736.0,267.0,39.28,10.5,67.54,2.25,147.43,4.0,7.0,14661.0,1675.0,622.0,2902.0,56.0,9406.0
2495,2003,7,WN,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International",650.0,103.0,35.53,0.25,9.57,0.0,57.64,8.0,1.0,4960.0,1432.0,39.0,271.0,0.0,3218.0
2496,2003,7,WN,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International",407.0,81.0,12.57,0.02,12.02,0.1,56.29,0.0,1.0,4542.0,464.0,5.0,379.0,9.0,3685.0
3685,2003,8,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",1866.0,258.0,79.69,6.35,40.23,0.92,130.8,15.0,1.0,11287.0,3439.0,402.0,1273.0,161.0,6012.0
3686,2003,8,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",295.0,78.0,22.07,2.41,8.61,0.0,44.92,0.0,3.0,3833.0,880.0,85.0,407.0,0.0,2461.0
3687,2003,8,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International",308.0,37.0,9.57,1.42,2.39,0.0,23.63,5.0,0.0,1608.0,313.0,109.0,63.0,0.0,1123.0
3688,2003,8,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",1333.0,170.0,52.85,7.44,34.97,0.68,74.06,18.0,0.0,7462.0,2214.0,530.0,969.0,17.0,3732.0
3689,2003,8,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International",478.0,91.0,22.41,8.0,14.6,0.59,45.4,0.0,0.0,5856.0,970.0,663.0,879.0,10.0,3334.0
3690,2003,8,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",798.0,107.0,25.92,5.12,21.71,0.0,54.25,3.0,0.0,6157.0,1100.0,585.0,945.0,0.0,3527.0
