,year,month,carrier,carrier_name,airport,airport_name,total_arrival_flights,num_arr_delays,num_aircarrier_delay,num_weather_delay,num_nas_delay,num_security_delay,num_lateaircraft_delay,num_cancelled,num_diverted,tot_arr_delay_mins,carrier_delay_mins,weather_delay_mins,nas_delay_mins,security_delay_mins,lateaircraft_delay_mins
1050,2003,6,UA,United Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",150.0,23.0,7.47,3.31,2.76,0.0,9.47,0.0,0.0,1416.0,349.0,266.0,105.0,0.0,696.0
1051,2003,6,UA,United Air Lines Inc.,ALB,"Albany, NY: Albany International",90.0,17.0,2.05,0.0,4.9,0.0,10.05,0.0,0.0,652.0,71.0,0.0,130.0,0.0,451.0
1052,2003,6,UA,United Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",130.0,23.0,5.75,2.0,11.86,0.0,3.39,0.0,0.0,1049.0,343.0,47.0,426.0,0.0,233.0
1053,2003,6,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",365.0,74.0,9.73,4.59,38.61,0.0,21.08,0.0,2.0,3935.0,461.0,240.0,1643.0,0.0,1591.0
1054,2003,6,UA,United Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",60.0,11.0,3.04,0.96,5.1,0.0,1.9,0.0,0.0,427.0,93.0,56.0,219.0,0.0,59.0
1055,2003,6,UA,United Air Lines Inc.,BDL,"Hartford, CT: Bradley International",205.0,39.0,6.47,1.85,20.47,0.0,10.2,0.0,0.0,1688.0,202.0,131.0,685.0,0.0,670.0
1056,2003,6,UA,United Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",60.0,9.0,2.34,1.0,1.35,0.0,4.31,0.0,0.0,458.0,108.0,16.0,85.0,0.0,249.0
1057,2003,6,UA,United Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",123.0,21.0,2.72,2.73,3.65,0.0,11.9,0.0,0.0,1142.0,144.0,97.0,163.0,0.0,738.0
1058,2003,6,UA,United Air Lines Inc.,BOS,"Boston, MA: Logan International",838.0,145.0,22.32,6.95,58.69,0.0,57.04,1.0,1.0,8313.0,1211.0,360.0,2425.0,0.0,4317.0
1059,2003,6,UA,United Air Lines Inc.,BTV,"Burlington, VT: Burlington International",49.0,14.0,1.79,0.0,8.07,0.0,4.14,0.0,0.0,650.0,64.0,0.0,283.0,0.0,303.0
1060,2003,6,UA,United Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",90.0,25.0,4.58,1.0,8.42,0.0,10.99,0.0,0.0,1575.0,500.0,30.0,317.0,0.0,728.0
1061,2003,6,UA,United Air Lines Inc.,BUR,"Burbank, CA: Bob Hope",119.0,15.0,3.3,0.98,4.4,0.0,6.31,1.0,0.0,595.0,114.0,87.0,102.0,0.0,292.0
1062,2003,6,UA,United Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",472.0,87.0,15.09,5.32,39.96,0.0,26.63,0.0,1.0,4125.0,807.0,297.0,1463.0,0.0,1558.0
1063,2003,6,UA,United Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",238.0,48.0,12.51,0.23,20.61,0.0,14.65,0.0,0.0,2608.0,953.0,12.0,681.0,0.0,962.0
1064,2003,6,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",210.0,44.0,9.28,3.09,16.98,0.0,14.65,0.0,1.0,2476.0,448.0,199.0,601.0,0.0,1228.0
1065,2003,6,UA,United Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",245.0,36.0,9.55,0.23,14.14,0.0,12.08,0.0,0.0,1724.0,301.0,28.0,599.0,0.0,796.0
1066,2003,6,UA,United Air Lines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",150.0,26.0,3.64,4.3,6.31,0.0,11.76,0.0,0.0,1536.0,177.0,316.0,235.0,0.0,808.0
1067,2003,6,UA,United Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",109.0,24.0,2.8,1.42,12.33,0.0,7.44,1.0,0.0,1077.0,69.0,88.0,505.0,0.0,415.0
1068,2003,6,UA,United Air Lines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",80.0,23.0,3.93,0.86,8.74,0.0,9.47,0.0,0.0,961.0,140.0,75.0,320.0,0.0,426.0
1069,2003,6,UA,United Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",392.0,68.0,11.16,0.44,33.11,0.0,23.28,6.0,2.0,3438.0,590.0,58.0,1466.0,0.0,1324.0
1070,2003,6,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",6982.0,783.0,221.24,27.95,368.06,2.76,162.99,19.0,15.0,39537.0,13752.0,1562.0,12964.0,430.0,10829.0
1071,2003,6,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",473.0,78.0,13.77,5.41,31.44,0.0,27.38,0.0,4.0,4166.0,894.0,270.0,1347.0,0.0,1655.0
1072,2003,6,UA,United Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",230.0,45.0,8.86,0.25,11.92,0.0,23.96,0.0,0.0,2299.0,289.0,16.0,638.0,0.0,1356.0
1073,2003,6,UA,United Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",308.0,42.0,13.49,0.55,14.79,0.0,13.17,0.0,0.0,2160.0,736.0,37.0,547.0,0.0,840.0
1074,2003,6,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",614.0,131.0,19.97,2.28,81.84,0.0,26.91,4.0,0.0,6939.0,1184.0,218.0,3735.0,0.0,1802.0
1075,2003,6,UA,United Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",79.0,15.0,0.94,0.0,9.44,0.0,4.62,0.0,0.0,530.0,40.0,0.0,253.0,0.0,237.0
1076,2003,6,UA,United Air Lines Inc.,GEG,"Spokane, WA: Spokane International",113.0,25.0,5.26,0.81,5.38,0.0,13.55,0.0,0.0,1586.0,237.0,48.0,289.0,0.0,1012.0
1077,2003,6,UA,United Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",109.0,30.0,5.31,0.11,14.2,0.0,10.38,0.0,0.0,1290.0,274.0,10.0,421.0,0.0,585.0
1078,2003,6,UA,United Air Lines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",60.0,12.0,4.92,0.0,2.86,0.0,4.22,0.0,1.0,805.0,265.0,0.0,202.0,0.0,338.0
1079,2003,6,UA,United Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",259.0,34.0,16.94,0.0,12.86,1.0,3.2,0.0,0.0,2262.0,1408.0,0.0,320.0,70.0,464.0
1080,2003,6,UA,United Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",1801.0,274.0,76.83,13.95,128.75,1.0,53.48,6.0,10.0,12693.0,3919.0,814.0,4894.0,130.0,2936.0
1081,2003,6,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",330.0,65.0,8.44,2.89,32.15,0.0,21.52,1.0,4.0,3169.0,397.0,95.0,992.0,0.0,1685.0
1082,2003,6,UA,United Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",49.0,10.0,3.0,0.24,3.34,0.0,3.42,0.0,0.0,484.0,88.0,13.0,154.0,0.0,229.0
1083,2003,6,UA,United Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",270.0,48.0,9.53,1.28,13.59,0.0,23.6,0.0,0.0,2742.0,489.0,103.0,519.0,0.0,1631.0
1084,2003,6,UA,United Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",67.0,10.0,2.25,0.0,3.48,0.0,4.27,0.0,0.0,413.0,85.0,0.0,102.0,0.0,226.0
1085,2003,6,UA,United Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",356.0,42.0,8.49,0.0,25.78,1.0,6.73,1.0,2.0,1842.0,534.0,0.0,676.0,108.0,524.0
1086,2003,6,UA,United Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",110.0,6.0,2.95,0.0,1.05,1.0,1.0,0.0,0.0,517.0,341.0,0.0,42.0,119.0,15.0
1087,2003,6,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",959.0,141.0,39.06,6.29,41.67,1.0,52.98,2.0,0.0,6472.0,1518.0,342.0,1441.0,172.0,2999.0
1088,2003,6,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2991.0,326.0,83.36,18.47,112.75,1.0,110.42,15.0,1.0,15959.0,4061.0,1508.0,3677.0,25.0,6688.0
1089,2003,6,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",616.0,90.0,14.97,3.59,44.8,0.0,26.64,3.0,0.0,3910.0,740.0,161.0,1694.0,0.0,1315.0
1090,2003,6,UA,United Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",90.0,4.0,0.4,0.0,2.27,0.0,1.33,0.0,0.0,99.0,8.0,0.0,48.0,0.0,43.0
1091,2003,6,UA,United Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",311.0,58.0,14.28,5.45,12.9,0.0,25.37,0.0,0.0,3593.0,846.0,355.0,793.0,0.0,1599.0
1092,2003,6,UA,United Air Lines Inc.,MCO,"Orlando, FL: Orlando International",489.0,84.0,16.22,4.02,33.56,0.0,30.19,0.0,0.0,4327.0,741.0,270.0,1310.0,0.0,2006.0
1093,2003,6,UA,United Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",60.0,9.0,1.98,0.0,2.69,0.0,4.33,0.0,0.0,291.0,58.0,0.0,58.0,0.0,175.0
1094,2003,6,UA,United Air Lines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",120.0,20.0,4.9,0.62,5.38,0.0,9.1,0.0,0.0,1021.0,176.0,45.0,226.0,0.0,574.0
1095,2003,6,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",340.0,58.0,17.8,5.83,25.68,0.0,8.68,0.0,3.0,2928.0,1168.0,290.0,839.0,0.0,631.0
1096,2003,6,UA,United Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",568.0,89.0,19.01,7.05,33.72,0.0,29.22,6.0,1.0,4557.0,1058.0,367.0,1382.0,0.0,1750.0
1097,2003,6,UA,United Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",300.0,65.0,12.01,7.66,31.57,1.0,12.76,0.0,1.0,3435.0,611.0,1004.0,1029.0,190.0,601.0
1098,2003,6,UA,United Air Lines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",410.0,72.0,17.51,3.36,27.19,0.57,23.36,2.0,0.0,3601.0,653.0,217.0,979.0,58.0,1694.0
1099,2003,6,UA,United Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",170.0,24.0,14.36,0.0,6.64,1.0,2.0,0.0,0.0,1110.0,717.0,0.0,188.0,163.0,42.0
1100,2003,6,UA,United Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",90.0,19.0,2.69,4.13,6.55,0.0,5.62,0.0,0.0,925.0,126.0,193.0,265.0,0.0,341.0
1101,2003,6,UA,United Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",330.0,50.0,9.92,4.11,15.43,0.0,20.53,0.0,0.0,3028.0,536.0,196.0,761.0,0.0,1535.0
1102,2003,6,UA,United Air Lines Inc.,ONT,"Ontario, CA: Ontario International",120.0,20.0,4.27,1.95,5.8,0.0,7.98,0.0,0.0,946.0,190.0,110.0,147.0,0.0,499.0
1103,2003,6,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",9970.0,1568.0,267.92,34.53,1014.32,1.22,250.01,53.0,14.0,81664.0,15136.0,2383.0,46995.0,170.0,16980.0
1104,2003,6,UA,United Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",30.0,7.0,1.2,0.0,3.17,0.0,2.63,0.0,0.0,400.0,86.0,0.0,175.0,0.0,139.0
1105,2003,6,UA,United Air Lines Inc.,PDX,"Portland, OR: Portland International",791.0,133.0,36.51,6.73,36.96,2.1,50.71,1.0,1.0,6089.0,1250.0,342.0,1256.0,304.0,2937.0
1106,2003,6,UA,United Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",642.0,123.0,18.98,2.54,63.08,0.0,38.4,5.0,3.0,6702.0,1088.0,185.0,2853.0,0.0,2576.0
1107,2003,6,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",483.0,72.0,18.48,3.75,27.57,0.0,22.21,0.0,0.0,3735.0,1007.0,222.0,1210.0,0.0,1296.0
1108,2003,6,UA,United Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",169.0,27.0,7.73,0.59,10.57,0.0,8.11,0.0,0.0,1390.0,315.0,50.0,391.0,0.0,634.0
1109,2003,6,UA,United Air Lines Inc.,PVD,"Providence, RI: Theodore Francis Green State",139.0,33.0,9.5,0.11,10.84,0.0,12.54,0.0,0.0,1512.0,437.0,14.0,368.0,0.0,693.0
1110,2003,6,UA,United Air Lines Inc.,RIC,"Richmond, VA: Richmond International",60.0,9.0,1.0,0.0,3.58,0.0,4.42,0.0,0.0,509.0,50.0,0.0,92.0,0.0,367.0
1111,2003,6,UA,United Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",169.0,23.0,6.33,2.18,6.93,0.0,7.56,0.0,0.0,1084.0,395.0,113.0,149.0,0.0,427.0
1112,2003,6,UA,United Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",101.0,25.0,3.64,0.56,12.62,0.0,8.18,0.0,0.0,1201.0,172.0,38.0,456.0,0.0,535.0
1113,2003,6,UA,United Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",32.0,9.0,1.03,0.0,4.42,0.0,3.55,0.0,0.0,380.0,45.0,0.0,182.0,0.0,153.0
1114,2003,6,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",658.0,104.0,24.06,2.69,44.32,0.0,32.93,0.0,2.0,5096.0,1292.0,404.0,1330.0,0.0,2070.0
1115,2003,6,UA,United Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",180.0,33.0,4.97,2.48,12.76,0.0,12.79,0.0,0.0,1643.0,242.0,66.0,380.0,0.0,955.0
1116,2003,6,UA,United Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1082.0,139.0,41.35,8.82,37.31,1.86,49.66,1.0,1.0,7694.0,2240.0,623.0,1191.0,311.0,3329.0
1117,2003,6,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",3834.0,525.0,98.0,12.28,309.83,3.64,101.25,30.0,4.0,27595.0,7392.0,1078.0,12466.0,466.0,6193.0
1118,2003,6,UA,United Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",346.0,59.0,13.16,3.51,17.6,0.0,24.73,1.0,0.0,3287.0,503.0,320.0,813.0,0.0,1651.0
1119,2003,6,UA,United Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",45.0,3.0,0.82,0.0,1.18,0.0,1.0,0.0,0.0,306.0,197.0,0.0,71.0,0.0,38.0
1120,2003,6,UA,United Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",288.0,48.0,15.05,1.93,16.97,0.0,14.05,0.0,0.0,2022.0,570.0,59.0,568.0,0.0,825.0
1121,2003,6,UA,United Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",346.0,55.0,15.38,3.02,17.77,0.0,18.83,0.0,0.0,2816.0,665.0,218.0,798.0,0.0,1135.0
1122,2003,6,UA,United Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",471.0,55.0,12.78,1.91,16.65,0.0,23.67,2.0,1.0,2501.0,661.0,149.0,608.0,0.0,1083.0
1123,2003,6,UA,United Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",230.0,48.0,7.85,3.55,20.26,0.0,16.34,0.0,1.0,3159.0,426.0,395.0,884.0,0.0,1454.0
1124,2003,6,UA,United Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",8.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,78.0,20.0,0.0,58.0,0.0,0.0
1125,2003,6,UA,United Air Lines Inc.,TPA,"Tampa, FL: Tampa International",240.0,54.0,7.03,5.35,28.71,0.0,12.91,0.0,1.0,2782.0,342.0,435.0,974.0,0.0,1031.0
1126,2003,6,UA,United Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",60.0,12.0,2.91,0.27,4.35,0.0,4.47,0.0,1.0,847.0,213.0,22.0,343.0,0.0,269.0
1127,2003,6,UA,United Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",70.0,12.0,3.65,0.0,0.48,0.0,7.87,0.0,0.0,623.0,116.0,0.0,13.0,0.0,494.0
2300,2003,7,UA,United Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",154.0,21.0,6.44,1.0,1.87,0.0,11.69,0.0,0.0,1088.0,261.0,80.0,47.0,0.0,700.0
2301,2003,7,UA,United Air Lines Inc.,ALB,"Albany, NY: Albany International",92.0,23.0,5.81,2.2,6.38,0.0,8.61,1.0,0.0,1676.0,260.0,245.0,387.0,0.0,784.0
2302,2003,7,UA,United Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",185.0,32.0,7.17,0.73,14.93,0.0,9.16,0.0,0.0,1833.0,359.0,67.0,548.0,0.0,859.0
2303,2003,7,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",404.0,104.0,17.66,2.1,53.43,0.0,30.82,7.0,3.0,7190.0,1344.0,164.0,2666.0,0.0,3016.0
2304,2003,7,UA,United Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",61.0,7.0,3.67,0.62,0.7,0.0,2.01,0.0,0.0,528.0,218.0,131.0,33.0,0.0,146.0
2305,2003,7,UA,United Air Lines Inc.,BDL,"Hartford, CT: Bradley International",212.0,52.0,6.2,6.48,21.11,0.0,18.21,0.0,0.0,3661.0,239.0,914.0,1162.0,0.0,1346.0
2306,2003,7,UA,United Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",62.0,11.0,3.55,1.0,1.04,0.0,5.41,0.0,0.0,543.0,176.0,95.0,26.0,0.0,246.0
2307,2003,7,UA,United Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",127.0,33.0,8.3,1.28,5.16,0.0,18.26,1.0,0.0,2169.0,385.0,253.0,132.0,0.0,1399.0
2308,2003,7,UA,United Air Lines Inc.,BOS,"Boston, MA: Logan International",889.0,154.0,35.15,6.57,47.25,0.0,65.03,15.0,1.0,11488.0,2472.0,653.0,2838.0,0.0,5525.0
2309,2003,7,UA,United Air Lines Inc.,BTV,"Burlington, VT: Burlington International",61.0,17.0,2.84,0.59,7.91,0.0,5.66,0.0,0.0,1032.0,63.0,62.0,509.0,0.0,398.0
2310,2003,7,UA,United Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",122.0,40.0,9.23,1.03,17.0,0.0,12.74,2.0,0.0,2543.0,494.0,201.0,743.0,0.0,1105.0
2311,2003,7,UA,United Air Lines Inc.,BUR,"Burbank, CA: Bob Hope",121.0,23.0,5.15,0.0,7.46,0.0,10.4,1.0,0.0,1149.0,240.0,0.0,205.0,0.0,704.0
2312,2003,7,UA,United Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",514.0,152.0,32.59,1.01,73.44,0.0,44.97,3.0,1.0,8617.0,2042.0,90.0,3002.0,0.0,3483.0
2313,2003,7,UA,United Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",246.0,69.0,17.69,4.13,20.77,0.0,26.41,4.0,0.0,5141.0,1317.0,397.0,1255.0,0.0,2172.0
2314,2003,7,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",216.0,55.0,17.08,1.74,23.08,0.0,13.09,3.0,3.0,4140.0,1171.0,77.0,1625.0,0.0,1267.0
2315,2003,7,UA,United Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",272.0,68.0,17.75,2.23,20.07,0.0,27.95,5.0,0.0,5165.0,875.0,130.0,1318.0,0.0,2842.0
2316,2003,7,UA,United Air Lines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",153.0,22.0,5.16,2.08,5.24,0.0,9.52,3.0,0.0,1286.0,266.0,122.0,232.0,0.0,666.0
2317,2003,7,UA,United Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",122.0,25.0,3.6,1.09,10.36,0.0,9.94,5.0,0.0,2591.0,301.0,404.0,743.0,0.0,1143.0
2318,2003,7,UA,United Air Lines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",92.0,28.0,4.4,1.39,11.07,0.0,11.13,1.0,0.0,2953.0,317.0,518.0,843.0,0.0,1275.0
2319,2003,7,UA,United Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",411.0,109.0,12.63,3.58,59.06,0.0,33.72,28.0,0.0,7477.0,776.0,481.0,3545.0,0.0,2675.0
2320,2003,7,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",7542.0,869.0,245.04,38.95,355.22,0.0,229.78,39.0,6.0,48840.0,14670.0,3048.0,13090.0,0.0,18032.0
2321,2003,7,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",490.0,68.0,16.2,5.74,17.86,0.0,28.2,6.0,3.0,5684.0,1054.0,575.0,1263.0,0.0,2792.0
2322,2003,7,UA,United Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",246.0,64.0,19.02,4.24,16.68,0.0,24.05,3.0,0.0,4338.0,884.0,258.0,927.0,0.0,2269.0
2323,2003,7,UA,United Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",338.0,58.0,15.43,1.15,18.52,0.0,22.9,5.0,0.0,3438.0,938.0,62.0,770.0,0.0,1668.0
2324,2003,7,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",642.0,149.0,28.67,4.31,67.11,0.0,48.91,23.0,1.0,9917.0,1669.0,807.0,4308.0,0.0,3133.0
2325,2003,7,UA,United Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",66.0,24.0,4.09,1.0,8.41,0.0,10.5,1.0,0.0,1552.0,306.0,65.0,409.0,0.0,772.0
2326,2003,7,UA,United Air Lines Inc.,GEG,"Spokane, WA: Spokane International",128.0,27.0,3.46,1.17,3.19,0.0,19.17,2.0,0.0,2252.0,162.0,202.0,187.0,0.0,1701.0
2327,2003,7,UA,United Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",123.0,44.0,10.76,1.35,14.58,0.0,17.31,5.0,0.0,2761.0,480.0,151.0,643.0,0.0,1487.0
2328,2003,7,UA,United Air Lines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",61.0,17.0,2.71,0.29,8.42,0.0,5.58,2.0,0.0,1609.0,245.0,85.0,622.0,0.0,657.0
2329,2003,7,UA,United Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",279.0,55.0,21.46,0.0,23.7,0.0,9.84,0.0,1.0,2442.0,1050.0,0.0,581.0,0.0,811.0
2330,2003,7,UA,United Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",1924.0,352.0,85.72,13.06,178.09,0.0,75.14,18.0,2.0,19654.0,5195.0,1091.0,7979.0,0.0,5389.0
2331,2003,7,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",343.0,92.0,19.55,1.14,41.35,0.0,29.95,8.0,1.0,5121.0,895.0,79.0,1815.0,0.0,2332.0
2332,2003,7,UA,United Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",62.0,7.0,2.77,0.84,1.08,0.0,2.3,0.0,0.0,438.0,124.0,139.0,31.0,0.0,144.0
2333,2003,7,UA,United Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",277.0,76.0,10.79,4.38,28.26,0.0,32.56,4.0,0.0,5576.0,586.0,644.0,1737.0,0.0,2609.0
2334,2003,7,UA,United Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",105.0,18.0,7.92,0.0,2.81,0.0,7.27,0.0,0.0,849.0,288.0,0.0,70.0,0.0,491.0
2335,2003,7,UA,United Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",382.0,53.0,18.31,0.0,32.99,0.0,1.7,3.0,2.0,2491.0,1300.0,0.0,1074.0,0.0,117.0
2336,2003,7,UA,United Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",124.0,7.0,2.58,0.0,1.4,0.0,3.02,0.0,0.0,189.0,81.0,0.0,24.0,0.0,84.0
2337,2003,7,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1021.0,167.0,42.58,11.36,50.9,0.0,62.16,5.0,6.0,12109.0,3332.0,1511.0,2533.0,0.0,4733.0
2338,2003,7,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3202.0,337.0,92.11,30.4,88.24,0.0,126.25,30.0,0.0,22725.0,5818.0,2672.0,4844.0,0.0,9391.0
2339,2003,7,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",624.0,121.0,14.11,10.03,66.54,0.0,30.32,28.0,3.0,9050.0,902.0,759.0,5127.0,0.0,2262.0
2340,2003,7,UA,United Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",93.0,6.0,2.87,0.0,2.13,0.0,1.0,0.0,0.0,156.0,81.0,0.0,44.0,0.0,31.0
2341,2003,7,UA,United Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",307.0,61.0,13.57,3.01,15.29,0.0,29.13,2.0,0.0,4259.0,672.0,216.0,911.0,0.0,2460.0
2342,2003,7,UA,United Air Lines Inc.,MCO,"Orlando, FL: Orlando International",543.0,132.0,32.69,4.56,59.08,0.0,35.66,0.0,2.0,8703.0,2294.0,294.0,2923.0,0.0,3192.0
2343,2003,7,UA,United Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",61.0,15.0,3.68,1.81,5.08,0.0,4.42,1.0,0.0,1386.0,367.0,218.0,433.0,0.0,368.0
2344,2003,7,UA,United Air Lines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",123.0,33.0,4.42,0.62,17.46,0.0,10.5,2.0,0.0,2117.0,166.0,58.0,874.0,0.0,1019.0
2345,2003,7,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",340.0,79.0,13.5,5.24,33.3,0.0,26.97,1.0,0.0,4369.0,826.0,521.0,1502.0,0.0,1520.0
2346,2003,7,UA,United Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",623.0,109.0,22.58,7.55,36.18,0.0,42.69,18.0,0.0,7036.0,1151.0,613.0,1911.0,0.0,3361.0
2347,2003,7,UA,United Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",308.0,68.0,19.62,2.2,31.64,0.0,14.54,1.0,0.0,4423.0,1013.0,172.0,1583.0,0.0,1655.0
2348,2003,7,UA,United Air Lines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",461.0,90.0,18.66,5.67,28.97,0.0,36.7,7.0,0.0,6136.0,823.0,653.0,1234.0,0.0,3426.0
2349,2003,7,UA,United Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",186.0,20.0,8.96,0.0,9.28,0.0,1.76,0.0,0.0,672.0,394.0,0.0,214.0,0.0,64.0
